year	category	text	frequency	sentiment
2009	organization	security council	20	0.67
2009	organization	the washington times	20	0.5
2009	organization	va	20	0.5
2009	organization	roe v wade	20	0.5
2009	organization	us central command	20	0.5
2009	organization	news corp	20	0.5
2009	organization	espn	19	0.5
2009	organization	gao	19	0.5
2009	organization	republican congress	19	0.5
2009	organization	election drove	19	0.5
2009	organization	how obama	19	0.5
2009	organization	comedy central	19	0.6806
2009	organization	eu	19	0.5
2009	organization	us state department	19	0.5
2009	organization	us district court	19	0.5
2009	organization	commonwealth fund	19	0.5
2009	organization	prosperity	19	0.5
2009	organization	american civil liberties union	19	0.7553000000000001
2009	organization	second amendment	19	0.5
2009	organization	us house of representatives	19	0.5
2009	organization	fema	19	0.5
2009	organization	freddie mac	19	0.5
2009	organization	time magazine	19	0.5
2009	organization	secretary of defense	19	0.5640000000000001
2009	organization	democratic congress	19	0.5
2009	organization	how hate talk radicalized	18	0.21404999999999996
2009	organization	joint chiefs	18	0.5
2009	organization	gm	18	0.5
2009	organization	daily beast	18	0.5
2009	organization	house committee	18	0.5
2009	organization	club for growth	18	0.6908999999999996
2009	organization	governor	18	0.5
2009	organization	muslim brotherhood	18	0.5
2009	organization	national council of la raza	18	0.5
2009	organization	nfl	18	0.5
2009	organization	government accountability office	18	0.5
2009	organization	marines	18	0.5
2009	organization	the obama	18	0.5
2009	organization	vice president cheney	18	0.5
2009	organization	senate minority	17	0.5
2009	organization	financial times	17	0.5
2009	organization	senate bill	17	0.5
2009	organization	environmental protection agency	17	0.5
2009	organization	national republican congressional committee	17	0.5
2009	organization	international monetary fund	17	0.5
2009	organization	budget	17	0.5
2009	organization	red state	17	0.5
2009	organization	house gop	17	0.5
2009	organization	defense	17	0.5640000000000001
2009	organization	lord	17	0.5
2009	organization	fdr	17	0.5
2009	organization	national review online	17	0.5
2009	organization	civil rights	17	0.5
2009	organization	senate foreign relations committee	17	0.5
2009	organization	tpm	17	0.5
2009	organization	the house	17	0.5
2009	organization	citigroup	17	0.5
2009	organization	posse comitatus	17	0.5
2009	organization	council of conservative citizens	17	0.5
2009	organization	human rights watch	17	0.5
2009	organization	vice	17	0.5
2009	organization	web	17	0.5
2009	organization	federal election commission	17	0.5
2009	organization	air america	17	0.5
2009	organization	katrina	17	0.5
2009	organization	swift boat	17	0.60115
2009	organization	international atomic energy agency	16	0.6365999999999998
2009	organization	economic policy institute	16	0.5
2009	organization	america s	16	0.5
2009	organization	aarp	16	0.5
2009	organization	pr	16	0.5
2009	organization	national security	16	0.67
2009	organization	thinkprogress	16	0.5
2009	organization	new yorker	16	0.5
2009	organization	congressional republicans	16	0.5
2009	organization	congressional	16	0.5
2009	organization	national rifle association	16	0.5
2009	organization	villagers	16	0.5
2009	organization	general motors	16	0.5
2009	organization	armed services committee	16	0.5
2009	organization	end times	16	0.5
2009	organization	tax policy center	16	0.5
2009	organization	securities and exchange commission	16	0.6479999999999999
2009	organization	us marines	16	0.5
2009	organization	joe	16	0.5
2009	organization	iraq study group	16	0.5
2009	organization	coalition provisional authority	16	0.5385999999999999
2009	organization	moveonorg	15	0.5
2009	organization	minuteman project	15	0.5
2009	organization	bay area	15	0.5
2009	organization	jpmorgan chase	15	0.5
2009	organization	nasa	15	0.5
2009	organization	first lady	15	0.5
2009	organization	big oil	15	0.5
2009	organization	journal	15	0.5
2009	organization	olc	15	0.5
2009	organization	at  t	15	0.5
2009	organization	census bureau	15	0.5
2009	organization	administration	15	0.5
2009	organization	freedom of information act	15	0.8184500000000002
2009	organization	us navy	15	0.5
2009	organization	interior ministry	15	0.5
2009	organization	office of legal counsel	15	0.5640000000000001
2009	organization	fec	15	0.5
2009	organization	employee free choice act	15	0.7553000000000001
2009	organization	walmart	14	0.5
2009	organization	cbpp	14	0.5
2009	organization	latino	14	0.5
2009	organization	pew research center	14	0.5
2009	organization	us ambassador	14	0.5
2009	organization	southern baptist convention	14	0.5
2009	organization	tarp	14	0.5
2009	organization	general electric	14	0.5
2009	organization	main street	14	0.5
2009	organization	oreilly	14	0.5
2009	organization	commerce department	14	0.5
2009	organization	the post	14	0.5
2009	organization	ny post	14	0.5
2009	organization	the hill	14	0.5
2009	organization	american right insane	14	0.29905000000000015
2009	organization	federal communications commission	14	0.5
2009	organization	church	14	0.5
2009	organization	laughter	14	0.74695
2009	organization	house intelligence committee	14	0.7383500000000003
2009	organization	liberty university	14	0.7633499999999999
2009	organization	philadelphia inquirer	14	0.5
2009	organization	isi	14	0.5
2009	organization	navy	14	0.5
2009	organization	us attorneys	14	0.5
2009	organization	freedom s watch	14	0.8184500000000002
2009	organization	holy joe	14	0.5
2009	organization	senator obama	14	0.5
2009	organization	late edition	14	0.5
2009	organization	labor department	13	0.5
2009	organization	university of california	13	0.5
2009	organization	good morning america	13	0.7202000000000001
2009	organization	denver post	13	0.5
2009	organization	shock doctrine	13	0.3091
2009	organization	national security agency	13	0.67
2009	organization	dave	13	0.5
2009	organization	national security advisor	13	0.67
2009	organization	health care	13	0.74695
2009	organization	kkk	13	0.5
2009	organization	digby	13	0.5
2009	organization	bear stearns	13	0.5
2009	organization	wh	13	0.5
2009	organization	washington monthly	13	0.5
2009	organization	nro	13	0.5
2009	organization	david	13	0.5
2009	organization	national press club	13	0.5
2009	organization	pittsburgh	13	0.5
2009	organization	national socialist movement	13	0.5
2009	organization	chief justice	13	0.7633499999999999
2009	organization	dccc	13	0.5
2009	organization	adl	13	0.5
2009	organization	microsoft	13	0.5
2009	organization	crooks  liars	13	0.23665000000000003
2009	organization	miami herald	13	0.5
2009	organization	pope	13	0.5
2009	organization	newsweek	13	0.5
2009	organization	baltimore sun	13	0.5
2009	organization	geneva convention	13	0.5
2009	organization	world bank	13	0.5
2009	organization	budget and policy priorities	12	0.5
2009	organization	gop house	12	0.5
2009	organization	forbes	12	0.5
2009	organization	health care reform	12	0.74695
2009	organization	kaiser family foundation	12	0.5
2009	organization	east coast	12	0.5
2009	organization	latinos	12	0.5
2009	organization	medicaid	12	0.5
2009	organization	face the nation	12	0.5
2009	organization	election day	12	0.5
2009	organization	service employees international union	12	0.5
2009	organization	moonie times	12	0.5
2009	organization	congressional research service	12	0.5
2009	organization	big pharma	12	0.5
2009	organization	national public radio	12	0.5
2009	organization	massey energy	12	0.6365999999999999
2009	organization	pledge of allegiance	12	0.5
2009	organization	amnesty international	12	0.5
2009	organization	house appropriations committee	12	0.5
2009	organization	dod	12	0.5
2009	organization	the daily show	12	0.5
2009	organization	food and drug administration	12	0.5
2009	organization	phoenix new times	12	0.5
2009	organization	new york daily news	12	0.5
2009	organization	us embassy	12	0.5
2009	organization	senators	12	0.5
2009	organization	marine	12	0.5
2009	organization	real time	12	0.5
2009	organization	democrat party	12	0.7009499999999999
2009	organization	congressman	12	0.5
2009	organization	all star	12	0.5
2009	organization	state dept	12	0.5
2009	organization	ny daily news	12	0.5
2009	organization	sept	12	0.5
2009	organization	iraqi army	12	0.5
2009	organization	adobe flash player	12	0.5
2009	organization	fdl	12	0.5
2009	organization	house republican	11	0.5
2009	organization	great recession	11	0.6591000000000001
2009	organization	beltway	11	0.5
2009	organization	chamber	11	0.5
2009	organization	imf	11	0.5
2009	organization	air force one	11	0.5
2009	organization	atf	11	0.5
2009	organization	worldnetdaily	11	0.5
2009	organization	beltway villagers	11	0.5
2009	organization	us government	11	0.5
2009	organization	koch	11	0.5
2009	organization	southern strategy	11	0.5
2009	organization	west coast	11	0.5
2009	organization	america s future	11	0.5
2009	organization	liars	11	0.23665000000000003
2009	organization	news corporation	11	0.5
2009	organization	fox business network	11	0.5
2009	organization	arra	11	0.5
2009	organization	lincoln	11	0.5
2009	organization	boeing	11	0.5
2009	organization	nrcc	11	0.5
2009	organization	federal government	11	0.5
2009	organization	the gop	11	0.5
2009	organization	aids	11	0.5
2009	organization	senate minority leader	11	0.5
2009	organization	red sox	11	0.5
2009	organization	hill	11	0.5
2009	organization	majority leader	11	0.5
2009	organization	toyota	11	0.5
2009	organization	morning joe	11	0.5
2009	organization	house of lords	11	0.5
2009	organization	regent university	11	0.5
2009	organization	yankees	11	0.5
2009	organization	veterans of foreign wars	11	0.2213
2009	organization	christian science monitor	11	0.5
2009	organization	american medical association	11	0.5
2009	organization	christian	11	0.5
2009	organization	william	11	0.5
2009	organization	wells fargo	10	0.625
2009	organization	inaudible	10	0.5
2009	organization	st petersburg times	10	0.5
2009	organization	el paso	10	0.5
2009	organization	bin laden	10	0.5
2009	organization	center on budget and policy priorities	10	0.5
2009	organization	american family association	10	0.5
2009	organization	christians	10	0.5
2009	organization	information act	10	0.5
2009	organization	moody s	10	0.31939999999999996
2009	organization	world	10	0.5
2009	organization	hr	10	0.5
2009	organization	us census bureau	10	0.5
2009	organization	united nations security council	10	0.8184500000000001
2009	organization	us justice department	10	0.76335
2009	organization	liberal fascism	10	0.5
2009	organization	city council	10	0.5
2009	organization	the huffington post	10	0.5
2009	organization	chrysler	10	0.5
2009	organization	fortune	10	0.5
2009	organization	start	10	0.5
2009	organization	bible	10	0.5
2009	organization	netroots nation	10	0.5
2009	organization	masters	10	0.5
2009	organization	palestinian authority	10	0.5385999999999999
2009	organization	ubs	10	0.5
2009	organization	goldman	10	0.5
2009	organization	the tea party	10	0.7009499999999999
2009	organization	national security adviser	10	0.67
2009	organization	senate  house	10	0.5
2009	organization	civil war	10	0.20029999999999998
2009	organization	klan	10	0.5
2009	organization	stanford university	10	0.5
2009	organization	boston herald	10	0.5
2009	organization	growth	10	0.6909
2009	organization	roll call	10	0.5
2009	organization	ptsd	10	0.5
2009	organization	seattle times	10	0.5
2009	organization	human services	10	0.5
2009	organization	little green footballs	10	0.5
2009	organization	myspace	10	0.5
2009	organization	us court of appeals	10	0.5
2009	organization	kbr	10	0.5
2009	organization	planet wingnuttia	10	0.5
2009	organization	nazis	10	0.5
2009	organization	wwii	10	0.5
2009	organization	washington note	10	0.5
2009	organization	executive branch	10	0.5
2009	organization	king george	10	0.5
2009	organization	university	9	0.5
2009	organization	republican house	9	0.5
2009	organization	bloomberg	9	0.5
2009	organization	congressional democrats	9	0.5
2009	organization	congressional progressive caucus	9	0.5
2009	organization	border patrol	9	0.5
2009	organization	the center	9	0.5
2009	organization	morgan stanley	9	0.5
2009	organization	ground zero	9	0.5
2009	organization	george washington university	9	0.5
2009	organization	tnr	9	0.5
2009	organization	medicare	9	0.5
2009	organization	aei	9	0.5
2009	organization	house democratic	9	0.5
2009	organization	channel	9	0.5
2009	organization	nola	9	0.5
2009	organization	fda	9	0.5
2009	organization	international criminal court	9	0.23665000000000003
2009	organization	ge	9	0.5
2009	organization	church of jesus christ of latterday saints	9	0.5
2009	organization	new world order	9	0.5
2009	organization	opec	9	0.5
2009	organization	foreign relations	9	0.5
2009	organization	bank of america corp	9	0.5
2009	organization	guard	9	0.5
2009	organization	texas	9	0.5
2009	organization	national alliance	9	0.5
2009	organization	wallace	9	0.5
2009	organization	reliable sources	9	0.5
2009	organization	federation for american immigration reform	9	0.5
2009	organization	bush recession	9	0.28925
2009	organization	fdic	9	0.5
2009	organization	conservative political action conference	9	0.5
2009	organization	weather underground	9	0.5
2009	organization	georgetown university	9	0.5
2009	organization	general assembly	9	0.5
2009	organization	us house	9	0.5
2009	organization	los angeles	9	0.5
2009	organization	america s voice	9	0.5
2009	organization	ask don	9	0.5
2009	organization	white house council of economic advisers	9	0.5
2009	organization	party	9	0.7009499999999999
2009	organization	harvard university	9	0.5
2009	organization	cigna	9	0.5
2009	organization	circuit court of appeals	9	0.5
2009	organization	holocaust museum	9	0.5
2009	organization	department of education	9	0.5
2009	organization	san francisco chronicle	9	0.5
2009	organization	color of change	9	0.5
2009	organization	new york	9	0.5
2009	organization	world health organization	9	0.5
2009	organization	national intelligence	9	0.7383500000000001
2009	organization	military commissions act	9	0.5
2009	organization	bush doctrine	9	0.5
2009	organization	global warming	9	0.57655
2009	organization	poor man institute	9	0.26165
2009	organization	american conservative union	9	0.5
2009	organization	catholic	9	0.5
2009	organization	blue texan	9	0.5
2009	organization	federal bureau of investigation	9	0.5
2009	organization	guantanamo	9	0.5
2009	organization	blitzer	9	0.5
2009	organization	minuteman civil defense corps	8	0.5640000000000001
2009	organization	senate ethics committee	8	0.5
2009	organization	gang of six	8	0.5
2009	organization	democratic senatorial campaign committee	8	0.5
2009	organization	intel	8	0.5
2009	organization	fl	8	0.5
2009	organization	health insurance plans	8	0.5
2009	organization	cbs evening news	8	0.5
2009	organization	holocaust	8	0.5
2009	organization	declaration of independence	8	0.5
2009	organization	george mason university	8	0.5
2009	organization	council of economic advisers	8	0.5
2009	organization	mtv	8	0.5
2009	organization	constitution party	8	0.7009499999999999
2009	organization	reagan treasury	8	0.60115
2009	organization	conservatives	8	0.5
2009	organization	ibm	8	0.5
2009	organization	unitedhealth group	8	0.5
2009	organization	international committee	8	0.5
2009	organization	gop senate	8	0.5
2009	organization	progressive caucus	8	0.5
2009	organization	democratic senators	8	0.5
2009	organization	the senate	8	0.5
2009	organization	tim geithner	8	0.5
2009	organization	senate dems	8	0.5
2009	organization	city	8	0.5
2009	organization	move america forward	8	0.5
2009	organization	isn	8	0.5
2009	organization	fifth amendment	8	0.5
2009	organization	house ethics committee	8	0.5
2009	organization	senate budget committee	8	0.5
2009	organization	conservative party	8	0.7009499999999999
2009	organization	appropriations committee	8	0.5
2009	organization	wall st	8	0.5
2009	organization	thomson reuters	8	0.5
2009	organization	fair	8	0.6591
2009	organization	center for constitutional rights	8	0.5
2009	organization	national economic council	8	0.5
2009	organization	pulitzer prize	8	0.7553000000000001
2009	organization	new year	8	0.5
2009	organization	liberty counsel	8	0.76335
2009	organization	house blend	8	0.5
2009	organization	wonk room	8	0.5
2009	organization	council on foreign relations	8	0.5
2009	organization	roberts court	8	0.5
2009	organization	top	8	0.60115
2009	organization	forest	8	0.5
2009	organization	hitler	8	0.5
2009	organization	club	8	0.5
2009	organization	fourth amendment	8	0.5
2009	organization	christian coalition	8	0.5
2009	organization	ag	8	0.5
2009	organization	cold war	8	0.20029999999999995
2009	organization	beltway bubble	8	0.5
2009	organization	air national guard	8	0.5
2009	organization	federalist society	8	0.5
2009	organization	big business	8	0.5
2009	organization	code pink	8	0.5
2009	organization	philadelphia daily news	8	0.5
2009	organization	centers for disease control and prevention	8	0.5
2009	organization	communist party	8	0.7009499999999999
2009	organization	homeland security department	8	0.67
2009	organization	houston chronicle	8	0.5
2009	organization	climate change	8	0.5
2009	organization	house armed services committee	8	0.5
2009	organization	arizona senator	8	0.5
2009	organization	white	8	0.5
2009	organization	guantanamo bay	8	0.5
2009	organization	rove	8	0.5
2009	organization	daily howler	8	0.5
2009	organization	c  lers	8	0.5
2009	organization	king	7	0.5
2009	organization	world net daily	7	0.5
2009	organization	ccc	7	0.5
2009	organization	conservative	7	0.5
2009	organization	amtrak	7	0.5
2009	organization	texas air national guard	7	0.5
2009	organization	house homeland security committee	7	0.67
2009	organization	rhode island	7	0.5
2009	organization	princeton university	7	0.5
2009	organization	aol	7	0.5
2009	organization	il	7	0.5
2009	organization	will republicans	7	0.5
2009	organization	center for economic and policy research	7	0.5
2009	organization	fourteenth amendment	7	0.5
2009	organization	videocafe	7	0.5
2009	organization	white citizens councils	7	0.5
2009	organization	citibank	7	0.5
2009	organization	federal reserve board	7	0.5
2009	organization	united church of christ	7	0.71075
2009	organization	militia	7	0.5
2009	organization	la raza	7	0.5
2009	organization	states	7	0.5
2009	organization	earned income tax credit	7	0.6909
2009	organization	des moines register	7	0.5
2009	organization	northeastern university	7	0.5
2009	organization	rasmussen reports	7	0.5
2009	organization	democratic leadership council	7	0.5
2009	organization	senate majority leader	7	0.5
2009	organization	communist	7	0.5
2009	organization	detroit free press	7	0.7553000000000001
2009	organization	us commission	7	0.5
2009	organization	california democratic party	7	0.7009499999999999
2009	organization	special forces	7	0.7009499999999999
2009	organization	national organization for marriage	7	0.5
2009	organization	citigroup inc	7	0.5
2009	organization	fairness doctrine	7	0.5
2009	organization	ig	7	0.5
2009	organization	senate republican	7	0.5
2009	organization	department of veterans affairs	7	0.5
2009	organization	public citizen	7	0.5
2009	organization	democratic caucus	7	0.5
2009	organization	national intelligence council	7	0.73835
2009	organization	the news	7	0.5
2009	organization	the justice department	7	0.76335
2009	organization	national republican senatorial committee	7	0.5
2009	organization	alaskan independence party	7	0.7009499999999999
2009	organization	aip	7	0.5
2009	organization	customs enforcement	7	0.5
2009	organization	university of michigan	7	0.5
2009	organization	bureau of alcohol  tobacco  firearms	7	0.5
2009	organization	americans for prosperity	7	0.5
2009	organization	democratic house	7	0.5
2009	organization	koran	7	0.5
2009	organization	kgb	7	0.5
2009	organization	house government reform committee	7	0.5
2009	organization	central command	7	0.5
2009	organization	fatah	7	0.5
2009	organization	voice of america	7	0.5
2009	organization	cnn headline news	7	0.5
2009	organization	ss	7	0.5
2009	organization	iraq war	7	0.20029999999999995
2009	organization	hartrudman commission	7	0.5
2009	organization	boston	7	0.5
2009	organization	the wall street journal	7	0.5
2009	organization	red state booster shot	7	0.5
2009	organization	schip	7	0.5
2009	organization	labor	7	0.5
2009	organization	power line	7	0.5
2009	organization	nazi	7	0.5
2009	organization	local law enforcement hate crimes prevention act	7	0.21405000000000005
2009	organization	bronze star	7	0.5
2009	organization	roosevelt	7	0.5
2009	organization	international herald tribune	7	0.5
2009	organization	intelligence project	6	0.7383500000000001
2009	organization	american recovery and reinvestment act	6	0.5
2009	organization	beltway village	6	0.5
2009	organization	harvard	6	0.5
2009	organization	sheriff s office	6	0.5
2009	organization	gateway pundit	6	0.5
2009	organization	bloomberg news	6	0.5
2009	organization	centers for medicare and medicaid services	6	0.5
2009	organization	sierra club	6	0.5
2009	organization	medicare and social security	6	0.67
2009	organization	yale university	6	0.5
2009	organization	blue dog democrats	6	0.5
2009	organization	office of management and budget	6	0.5
2009	organization	nascar	6	0.5
2009	organization	ksm	6	0.5
2009	organization	elder	6	0.5
2009	organization	twin towers	6	0.5
2009	organization	national weather service	6	0.5
2009	organization	federal reserve bank	6	0.5
2009	organization	feb	6	0.5
2009	organization	standard  poor	6	0.26165
2009	organization	krauthammer	6	0.5
2009	organization	board of directors	6	0.5
2009	organization	afp	6	0.5
2009	organization	human events	6	0.5
2009	organization	office of management	6	0.5
2009	organization	david neiwertup fox news	6	0.5
2009	organization	kansas city star	6	0.5
2009	organization	hca	6	0.5
2009	organization	birch society	6	0.5
2009	organization	montana freemen	6	0.6806
2009	organization	capitol	6	0.5
2009	organization	harvard law school	6	0.5
2009	organization	golden state	6	0.5
2009	organization	michigan militia	6	0.5
2009	organization	minutemen	6	0.5
2009	organization	elders of zion	6	0.5
2009	organization	us senators	6	0.5
2009	organization	wall st journal	6	0.5
2009	organization	home depot	6	0.5
2009	organization	house democratic caucus	6	0.5
2009	organization	michigan state university	6	0.5
2009	organization	us attorney general	6	0.5
2009	organization	rutgers university	6	0.5
2009	organization	faux news	6	0.5
2009	organization	merrill lynch	6	0.5
2009	organization	minuteman	6	0.5
2009	organization	green bay packers	6	0.5
2009	organization	limited government	6	0.38684999999999997
2009	organization	republican governors association	6	0.5
2009	organization	ministry of defence	6	0.5513500000000001
2009	organization	ice	6	0.5
2009	organization	commerce	6	0.5
2009	organization	exxon mobil	6	0.5
2009	organization	jp morgan	6	0.60115
2009	organization	institute of medicine	6	0.5
2009	organization	world economic forum	6	0.5
2009	organization	us border patrol	6	0.5
2009	organization	nice	6	0.71075
2009	organization	sheriff	6	0.5
2009	organization	alaska governor	6	0.5
2009	organization	university of pennsylvania	6	0.5
2009	organization	troubled asset relief program	6	0.6909
2009	organization	paypal	6	0.5
2009	organization	goldman sachs group inc	6	0.5
2009	organization	congressional hispanic caucus	6	0.5
2009	organization	house financial services committee	6	0.5
2009	organization	article ii	6	0.5
2009	organization	section	6	0.5
2009	organization	bureau of labor statistics	6	0.5
2009	organization	s  p	6	0.5
2009	organization	foreign ministry	6	0.5
2009	organization	more mister nice blog	6	0.7363999999999998
2009	organization	hall of fame	6	0.7202000000000001
2009	organization	the right	6	0.5
2009	organization	white sox	6	0.5
2009	organization	depression	6	0.21405000000000005
2009	organization	giants	6	0.5
2009	organization	freedom works	6	0.81845
2009	organization	washington examiner	6	0.5
2009	organization	duke university	6	0.5
2009	organization	sound economy	6	0.5
2009	organization	urban institute	6	0.5
2009	organization	sheriff joe	6	0.5
2009	organization	banking committee	6	0.5
2009	organization	faith	6	0.71075
2009	organization	secretary of state	6	0.5
2009	organization	crew	6	0.5
2009	organization	military religious freedom foundation	6	0.81845
2009	organization	washington journal	6	0.5
2009	organization	statue of liberty	6	0.76335
2009	organization	american university	6	0.5
2009	organization	nafta	6	0.5
2009	organization	national socialists	6	0.5
2009	organization	attorney general holder	6	0.5
2009	organization	bush justice department	6	0.76335
2009	organization	vietnam war	6	0.20029999999999995
2009	organization	taser	6	0.5
2009	organization	angels	6	0.5
2009	organization	uaw	6	0.5
2009	organization	veterans administration	6	0.5
2009	organization	limbaugh	6	0.5
2009	organization	us census	6	0.5
2009	organization	harvard medical school	6	0.5
2009	organization	constitution 	6	0.5
2009	organization	mormon church	6	0.5
2009	organization	intelligence report	6	0.7383500000000001
2009	organization	anatomy of fascism	6	0.5
2009	organization	california supreme court	6	0.7786999999999998
2009	organization	shiite	6	0.5
2009	organization	massachusetts democrat	6	0.5
2009	organization	center for security policy	6	0.67
2009	organization	state children s health insurance program	6	0.5
2009	organization	time warner	6	0.5
2009	organization	chairman	6	0.5
2009	organization	nazi party	6	0.7009499999999999
2009	organization	dalai lama	6	0.5
2009	organization	torture	6	0.20029999999999995
2009	organization	universal health care	6	0.74695
2009	organization	minnesota supreme court	6	0.7786999999999998
2009	organization	the washington note	6	0.5
2009	organization	worst person	6	0.18755
2009	organization	news hounds	6	0.5
2009	organization	inside politics	6	0.5
2009	organization	crooks and liars	6	0.23665000000000003
2009	organization	united auto workers	6	0.71075
2009	organization	nonny mouse	6	0.5
2009	organization	the situation room	6	0.5
2009	organization	article	6	0.5
2009	organization	sheriff arpaio	5	0.5
2009	organization	pittsburgh postgazette	5	0.5
2009	organization	pew research	5	0.5
2009	organization	treasury secretary	5	0.60115
2009	organization	mcso	5	0.5
2009	organization	aetna	5	0.5
2009	organization	centers for disease control	5	0.5
2009	organization	hiv	5	0.5
2009	organization	mayors against illegal guns	5	0.2213
2009	organization	atlas shrugged	5	0.5
2009	organization	pac	5	0.5
2009	organization	wall streeters	5	0.5
2009	organization	aryan	5	0.5
2009	organization	bay of pigs	5	0.5
2009	organization	reagan administration	5	0.5
2009	organization	national debt	5	0.3194
2009	organization	dallas morning news	5	0.5
2009	organization	california democrat	5	0.5
2009	organization	black	5	0.5
2009	organization	congressional black caucus	5	0.5
2009	organization	senate gop	5	0.5
2009	organization	clinton white house	5	0.5
2009	organization	unit	5	0.5
2009	organization	shell oil	5	0.5
2009	organization	gross domestic product	5	0.26165
2009	organization	obama s	5	0.5
2009	organization	fail	5	0.22885
2009	organization	immigration policy center	5	0.5
2009	organization	united	5	0.71075
2009	organization	bmw	5	0.5
2009	organization	sam adams alliance	5	0.5
2009	organization	c street	5	0.5
2009	organization	african union	5	0.5
2009	organization	blue cross blue shield	5	0.5
2009	organization	heatherup	5	0.5
2009	organization	department of health and human services	5	0.5
2009	organization	government reform	5	0.5
2009	organization	pandora s box	5	0.5
2009	organization	s  l	5	0.7294
2009	organization	vdare	5	0.5
2009	organization	political economy research institute	5	0.5
2009	organization	university of massachusetts	5	0.5
2009	organization	obama presidency	5	0.5
2009	organization	right wing watch	5	0.5
2009	organization	bain capital	5	0.5
2009	organization	budget committee	5	0.5
2009	organization	terrorism	5	0.15960000000000002
2009	organization	alfred p murrah federal building	5	0.5
2009	organization	army field manual	5	0.5
2009	organization	lone star state	5	0.3634
2009	organization	minutemen american defense	5	0.5640000000000001
2009	organization	big lie	5	0.5
2009	organization	sons of confederate veterans	5	0.5
2009	organization	massey	5	0.5
2009	organization	national institutes of health	5	0.5
2009	organization	bolton	5	0.5
2009	organization	us immigration and customs enforcement	5	0.5
2009	organization	american bar association	5	0.5
2009	organization	red army	5	0.5
2009	organization	lbj	5	0.5
2009	organization	american way	5	0.5
2009	organization	ninth circuit	5	0.5
2009	organization	university of arizona	5	0.5
2009	organization	washington university	5	0.5
2009	organization	american express	5	0.5
2009	organization	wtf	5	0.20705
2009	organization	hatch act	5	0.5
2009	organization	tea bagger	5	0.5
2009	organization	communists	5	0.5
2009	organization	thomas	5	0.5
2009	organization	california nurses association	5	0.5
2009	organization	ips	5	0.5
2009	organization	american right	5	0.5
2009	organization	honda	5	0.5
2009	organization	sob	5	0.375
2009	organization	progressive change campaign committee	5	0.5
2009	organization	blue america pac	5	0.5
2009	organization	frontline	5	0.5
2009	organization	british army	5	0.5
2009	organization	united steelworkers	5	0.71075
2009	organization	atlantic	5	0.5
2009	organization	nbc universal	5	0.5
2009	organization	business roundtable	5	0.5
2009	organization	jack	5	0.5
2009	organization	van susteren	5	0.5
2009	organization	transportation security administration	5	0.67
2009	organization	house republican conference	5	0.5
2009	organization	new york times magazine	5	0.5
2009	organization	texas rangers	5	0.5
2009	organization	naral prochoice america	5	0.5
2009	organization	university of washington	5	0.5
2009	organization	delaware county	5	0.5
2009	organization	phillies	5	0.5
2009	organization	nba	5	0.5
2009	organization	north carolina	5	0.5
2009	organization	northwestern university	5	0.5
2009	organization	reinvestment act	5	0.5
2009	organization	ab	5	0.5
2009	organization	ama	5	0.5
2009	organization	dscc	5	0.5
2009	organization	us attorney s office	5	0.5
2009	organization	trade center	5	0.5
2009	organization	ak	5	0.5
2009	organization	board of education	5	0.5
2009	organization	usda	5	0.5
2009	organization	syracuse university	5	0.5
2009	organization	unicef	5	0.5
2009	organization	act	5	0.5
2009	organization	office of special counsel	5	0.70095
2009	organization	scientology	5	0.5
2009	organization	get fooled again	5	0.30910000000000004
2009	organization	national council	5	0.5
2009	organization	fox nation	5	0.5
2009	organization	olbermann	5	0.5
2009	organization	ied	5	0.5
2009	organization	silver star	5	0.5
2009	organization	rolling stone	5	0.5
2009	organization	university of texas	5	0.5
2009	organization	daily dish	5	0.5
2009	organization	third reich	5	0.5
2009	organization	executive director	5	0.5
2009	organization	national day of prayer	5	0.5
2009	organization	pittsburgh steelers	5	0.5
2009	organization	philadelphia	5	0.5
2009	organization	second circuit	5	0.5
2009	organization	christian embassy	5	0.5
2009	organization	cpa	5	0.5
2009	organization	illuminati	5	0.5
2009	organization	dc madam	5	0.5
2009	organization	jan	5	0.5
2009	organization	meet	5	0.5
2009	organization	dec	5	0.5
2009	organization	npt	5	0.5
2009	organization	cspan	5	0.5
2009	organization	state scorecard	5	0.5
2009	organization	conservative movement	5	0.5
2009	organization	america s health insurance plans	5	0.5
2009	organization	jane	5	0.5
2009	organization	dixie chicks	5	0.5
2009	organization	st louis rams	5	0.5
2009	organization	gi	5	0.5
2009	organization	obama  biden	5	0.5
2009	organization	new yorkers	5	0.5
2009	organization	federal emergency management agency	5	0.30910000000000004
2009	organization	univision	5	0.5
2009	organization	wellpoint	5	0.5
2009	organization	san diego county	5	0.5
2009	organization	army corps of engineers	5	0.5
2009	organization	crooks	5	0.5
2009	organization	convention against torture	5	0.20029999999999998
2009	organization	fox tv	5	0.5
2009	organization	washington independent	5	0.5
2009	organization	yale law school	5	0.5
2009	organization	secretary rumsfeld	5	0.5
2009	organization	johns hopkins university	5	0.5
2009	organization	sofa	5	0.5
2009	organization	intrepid liberal journal	5	0.5
2009	organization	intelligence committee	5	0.7383500000000001
2009	organization	intelligence	5	0.7383500000000001
2009	organization	people for	5	0.5
2009	organization	limbaugh national committee	5	0.5
2009	organization	family action	5	0.5
2009	organization	the democratic party	5	0.70095
2009	organization	big tent	5	0.5
2009	organization	kurtz	5	0.5
2009	organization	bush regime	5	0.5
2009	organization	colorado springs	5	0.5
